_GENE,Genename,GeneID,log2FoldChange,padj,baseMean
Nr3c1,Nr3c1,ENSMUSG00000024431,0.249042763144137,0.133157734390464,4067.56626648119
Ikzf5,Ikzf5,ENSMUSG00000040167,0.248936971981006,0.37299867893738,661.992214160804
Sh3pxd2b,Sh3pxd2b,ENSMUSG00000040711,0.248854696834937,0.703959187288802,371.567820163126
Ppp1r14c,Ppp1r14c,ENSMUSG00000040653,0.248599036810584,0.305048271300937,6031.81903313001
Ift27,Ift27,ENSMUSG00000016637,0.248317413397394,0.35533624605958,496.502070778978
Rspo1,Rspo1,ENSMUSG00000028871,0.248299523595566,0.935425867856427,6.60854214540049
Il1bos,Il1bos,ENSMUSG00000074805,0.24823505656147,0.965640853146914,1.97445690833687
Ireb2,Ireb2,ENSMUSG00000032293,0.248220626031922,0.51495072336029,1727.29403158119
Lin7c,Lin7c,ENSMUSG00000027162,0.248175405915005,0.492598412049893,991.459157372847
Mast1,Mast1,ENSMUSG00000053693,0.248143744313289,0.937706808396007,7.05204602292617
Ptpn4,Ptpn4,ENSMUSG00000026384,0.248102353613687,0.693561079913437,1322.21131370747
Ttc30b,Ttc30b,ENSMUSG00000075273,0.248038915080219,0.66837008909188,105.021337687547
Elp6,Elp6,ENSMUSG00000054836,0.247963236327454,0.612148917838896,116.026688867522
Sh3gl3,Sh3gl3,ENSMUSG00000030638,0.247838144246947,0.938000521551292,8.2233644439824
Fxyd6,Fxyd6,ENSMUSG00000066705,0.24782726562633,0.512946212775108,2284.7961972217
Gm43014,Gm43014,ENSMUSG00000105931,0.247826089488171,0.92723340698586,8.76775381789322
Anxa2,Anxa2,ENSMUSG00000032231,0.247700515445977,0.45126510611929,1908.16436891101
1700113A16Rik,1700113A16Rik,ENSMUSG00000096935,0.247587281485718,0.844788913990619,26.0283438962819
BC052040,BC052040,ENSMUSG00000040282,0.247574687154805,0.641783864854119,146.585633544543
Tspo,Tspo,ENSMUSG00000041736,0.247572198547682,0.315972976138507,637.556104261503
Agmo,Agmo,ENSMUSG00000050103,0.247530890281972,0.748147871991647,100.83208850899
Gm13496,Gm13496,ENSMUSG00000085755,0.247170703290336,0.935021183607195,7.43252191141902
Gm8281,Gm8281,ENSMUSG00000095681,0.246955721544798,0.949831468878294,4.85647358850815
Rufy3,Rufy3,ENSMUSG00000029291,0.246893313930893,0.280436461913913,477.194362112634
Tm2d1,Tm2d1,ENSMUSG00000028563,0.246872257206742,0.575698988856945,681.257175205524
Fam228b,Fam228b,ENSMUSG00000050545,0.246795568332086,0.863039086882038,20.4425471847185
Socs4,Socs4,ENSMUSG00000048379,0.246752194266907,0.61272826296126,421.892190615829
Nlrp10,Nlrp10,ENSMUSG00000049709,0.246656531406069,0.735985882439829,57.9215392138655
Arhgap28,Arhgap28,ENSMUSG00000024043,0.246566082341729,0.682515404494829,90.5277302606965
Dtx4,Dtx4,ENSMUSG00000039982,0.246519116377735,0.553640585735685,351.876036877695
1110019D14Rik,1110019D14Rik,ENSMUSG00000097616,0.24651778673296,0.48978829034429,161.124750692326
Abhd17c,Abhd17c,ENSMUSG00000038459,0.246410768067729,0.473021176120438,250.255866262324
Rgs10,Rgs10,ENSMUSG00000030844,0.2463855836216,0.713573683755448,73.8537783774241
Opcml,Opcml,ENSMUSG00000062257,0.246313163639824,0.743080237575722,117.747032125802
Zfp982,Zfp982,ENSMUSG00000078496,0.246136109380864,0.827292531868719,116.963564498905
Prkaa1,Prkaa1,ENSMUSG00000050697,0.246112961445134,0.381938038854995,698.948968328296
Edn1,Edn1,ENSMUSG00000021367,0.245988819280473,0.847783556057175,103.666347974696
Atcayos,Atcayos,ENSMUSG00000085779,0.245849964403186,0.315972976138507,4838.21406414277
Gm26566,Gm26566,ENSMUSG00000097078,0.245846091172884,0.962970079712486,2.28172513060153
Capza2,Capza2,ENSMUSG00000015733,0.245838423125149,0.483690194797927,15180.7410903631
Pik3r1,Pik3r1,ENSMUSG00000041417,0.245802417870073,0.431313709761841,1318.16109811391
Gm37010,Gm37010,ENSMUSG00000103883,0.245786616073475,0.961966549158892,2.29084408673467
Rimbp2,Rimbp2,ENSMUSG00000029420,0.245726894906996,0.958338539255783,3.30532907239216
A930024E05Rik,A930024E05Rik,ENSMUSG00000056735,0.245716836446803,0.85773177796253,28.7365726594424
Gm37858,Gm37858,ENSMUSG00000103767,0.245679489081908,0.93032134373245,8.91049750321827
Smad6,Smad6,ENSMUSG00000036867,0.245578726439032,0.525745866320814,148.992668237207
Loxl3,Loxl3,ENSMUSG00000000693,0.245503167942495,0.649661253663468,224.162421652807
Tmem230,Tmem230,ENSMUSG00000027341,0.245397293185456,0.524698457514715,824.98059700121
Selenoo,Selenoo,ENSMUSG00000035757,0.245271120067481,0.163677058894088,624.957547376771
Gm26850,Gm26850,ENSMUSG00000097724,0.245259379946203,0.942472208910993,5.95461835092624
Gm16210,Gm16210,ENSMUSG00000081608,0.245229904773832,0.919936863987933,11.5500419205118
BC065397,BC065397,ENSMUSG00000087368,0.245183169385449,0.816419211207035,32.4124888456562
Islr,Islr,ENSMUSG00000037206,0.245153397879428,0.525050652128219,931.957651782274
Mir99ahg,Mir99ahg,ENSMUSG00000090386,0.24500893086378,0.706152075172471,119.652821762159
Bcat2,Bcat2,ENSMUSG00000030826,0.244976643389266,0.222089786004331,3070.05446079328
Mtap,Mtap,ENSMUSG00000062937,0.24493648327107,0.292000067674279,912.119337039367
Ddx60,Ddx60,ENSMUSG00000037921,0.244684796948821,0.81432756455478,58.1486968390311
St3gal6,St3gal6,ENSMUSG00000022747,0.244635397289925,0.437706734765341,6939.8667214445
Map10,Map10,ENSMUSG00000050930,0.24453336737403,0.643996203999964,136.444814421387
Antxr1,Antxr1,ENSMUSG00000033420,0.244504026527138,0.562379314797747,616.601367618623
Abi3bp,Abi3bp,ENSMUSG00000035258,0.244452935255901,0.576972368289033,965.59022740383
1700020D05Rik,1700020D05Rik,ENSMUSG00000100937,0.244369420624166,0.931116155559794,9.67803668629439
Gm37834,Gm37834,ENSMUSG00000103539,0.244163257820107,0.965654148180166,2.05408470540874
Gm12743,Gm12743,ENSMUSG00000084968,0.244023646902341,0.938000521551292,6.53204329555116
Coro2b,Coro2b,ENSMUSG00000041729,0.243951173015919,0.575469892674809,292.026523370104
A730020M07Rik,A730020M07Rik,ENSMUSG00000044522,0.243943878532157,0.924829173926973,13.0945705009299
Tspan3,Tspan3,ENSMUSG00000032324,0.243884893477637,0.21508217188861,4037.21226357871
Nt5dc1,Nt5dc1,ENSMUSG00000039480,0.243654752229656,0.502548714320001,247.446977980151
Gm37900,Gm37900,ENSMUSG00000103000,0.243651159281817,0.961966549158892,3.28976007030209
Dnajb4,Dnajb4,ENSMUSG00000028035,0.243533923585408,0.408843725244835,2520.35461678693
Mllt3,Mllt3,ENSMUSG00000028496,0.243507488262391,0.310823355932884,5022.58093127579
Cenpj,Cenpj,ENSMUSG00000064128,0.243472422753458,0.562489181166796,168.301231458318
Zfyve21,Zfyve21,ENSMUSG00000021286,0.243446810484479,0.496107602068875,324.020028748525
Gm21994,Gm21994,ENSMUSG00000074735,0.243398890627807,0.869838861303778,22.3625699791366
Kcnd1,Kcnd1,ENSMUSG00000009731,0.243364097728566,0.898622581639034,25.8608215514419
Abi1,Abi1,ENSMUSG00000058835,0.243182461475005,0.438177082354509,723.973371877702
Cd47,Cd47,ENSMUSG00000055447,0.243171230797746,0.556820683779536,845.891165400565
Rtn4,Rtn4,ENSMUSG00000020458,0.243026262639596,0.521336450870051,40602.0850327144
Tmem107,Tmem107,ENSMUSG00000020895,0.242999974172149,0.702466494461145,77.3383629854479
0610010F05Rik,0610010F05Rik,ENSMUSG00000042208,0.242981088070065,0.407329206856262,995.78948173095
Fam124b,Fam124b,ENSMUSG00000043230,0.242957704299946,0.860541164638838,28.4079891062259
Clu,Clu,ENSMUSG00000022037,0.24293832799357,0.502359508242521,2764.80348948941
Gm38312,Gm38312,ENSMUSG00000102700,0.242723031696897,0.815990966986084,47.9110366072794
Lin28a,Lin28a,ENSMUSG00000050966,0.242656450268427,0.937425024971315,6.9267386909355
Fam92a,Fam92a,ENSMUSG00000028218,0.242584058130731,0.395823924832003,382.050401655151
Phka2,Phka2,ENSMUSG00000031295,0.242568708868211,0.423908220874168,409.539595841815
Gm13033,Gm13033,ENSMUSG00000083816,0.242550866055217,0.899702269375676,22.9161581809105
Cyb561,Cyb561,ENSMUSG00000019590,0.242402592054981,0.521739642283045,274.668459350171
Sez6l,Sez6l,ENSMUSG00000058153,0.242378383728856,0.955808751696621,3.36562803061237
Exoc5,Exoc5,ENSMUSG00000061244,0.24227721189412,0.539430162982625,1182.70260455887
Gpr65,Gpr65,ENSMUSG00000021886,0.242178541085954,0.938047286673118,10.1738942110492
1700016A09Rik,1700016A09Rik,ENSMUSG00000102737,0.242124998854375,0.946318948684207,8.0982423413333
Pdcl,Pdcl,ENSMUSG00000009030,0.242057446544526,0.551690772130324,521.779925164899
Slc30a1,Slc30a1,ENSMUSG00000037434,0.242035403727072,0.602252730268486,346.254736467348
Ankrd33b,Ankrd33b,ENSMUSG00000022237,0.242032652546243,0.211408916319235,1476.34128215409
Gm16283,Gm16283,ENSMUSG00000087020,0.241984077831213,0.920326223098726,12.0779811919474
Vtcn1,Vtcn1,ENSMUSG00000051076,0.241975200988753,0.959345483684342,4.73594945454196
Gm42583,Gm42583,ENSMUSG00000106826,0.241951315439779,0.962970079712486,2.84381103897566
Tbc1d9,Tbc1d9,ENSMUSG00000031709,0.241796579954005,0.693757011251718,73.9424350256547
Gm12847,Gm12847,ENSMUSG00000085249,0.241761801070351,0.957687122706115,4.95463697381616
Zcchc5,Zcchc5,ENSMUSG00000047686,0.241708629401812,0.801436313431054,43.1929793765003
Lig1,Lig1,ENSMUSG00000056394,0.241697977847257,0.757102671956697,63.7572478313245
Nectin3,Nectin3,ENSMUSG00000022656,0.241669463008356,0.624959393179651,145.669111168983
Morc3,Morc3,ENSMUSG00000039456,0.24165457636539,0.306112349057178,662.717513957694
Far1,Far1,ENSMUSG00000030759,0.241480161889438,0.553755900471711,574.231890499679
Lcat,Lcat,ENSMUSG00000035237,0.241474583102266,0.869164442723423,22.2955041527786
Wnt4,Wnt4,ENSMUSG00000036856,0.24143982258495,0.316371466791752,1547.45453514767
Ppif,Ppif,ENSMUSG00000021868,0.241403011457934,0.138623025233695,1341.01628985934
Cldn15,Cldn15,ENSMUSG00000001739,0.241362436806987,0.743080237575722,101.08434526793
Kcnmb4,Kcnmb4,ENSMUSG00000054934,0.241347919386283,0.944564999195807,5.81652780288158
Kcnk5,Kcnk5,ENSMUSG00000023243,0.241331939993759,0.77414019111466,49.0849169788627
H3f3b,H3f3b,ENSMUSG00000016559,0.241257148552459,0.592052323118307,1892.63345899764
Sucla2,Sucla2,ENSMUSG00000022110,0.241109290993782,0.198899716551701,24034.6494791415
Col3a1,Col3a1,ENSMUSG00000026043,0.24101738884359,0.690515990429032,16579.5447892655
Rab1a,Rab1a,ENSMUSG00000020149,0.240923292750178,0.291613221860639,4600.53834376603
Chgb,Chgb,ENSMUSG00000027350,0.240793454742722,0.954663710888651,3.67131598545279
Gm7285,Gm7285,ENSMUSG00000105408,0.240760184711976,0.948974054957084,4.92919569859655
Gm12940,Gm12940,ENSMUSG00000085334,0.2407349597782,0.595764050190223,264.176734497617
Renbp,Renbp,ENSMUSG00000031387,0.240719759052818,0.819977578182488,67.1343048114227
Akap7,Akap7,ENSMUSG00000039166,0.240706445319385,0.298033405008035,440.495946259822
Hmgb1,Hmgb1,ENSMUSG00000066551,0.240601421739923,0.132312112624843,2421.25838693779
A830080D01Rik,A830080D01Rik,ENSMUSG00000044150,0.240529030468394,0.714230910862466,87.5844773695803
Lepr,Lepr,ENSMUSG00000057722,0.240502133118675,0.695204329737443,121.335766434903
Il13ra1,Il13ra1,ENSMUSG00000017057,0.240420412815285,0.757102671956697,156.401058356227
Hmcn2,Hmcn2,ENSMUSG00000055632,0.240416157665155,0.353337232818202,3105.83605213391
Ssc5d,Ssc5d,ENSMUSG00000035279,0.240388120457773,0.463769708955364,825.269882959378
A330032B11Rik,A330032B11Rik,ENSMUSG00000097591,0.240145892268369,0.942472208910993,6.0886404945287
Gm9903,Gm9903,ENSMUSG00000097271,0.240085356627756,0.923153907949296,13.4741639842996
Gm7781,Gm7781,ENSMUSG00000081456,0.239943350815561,0.942472208910993,7.44875309454101
Tmod2,Tmod2,ENSMUSG00000032186,0.239899115818524,0.562656259989675,257.207825818138
Art5,Art5,ENSMUSG00000070424,0.239882001544608,0.650721385957745,975.616540073145
Mier1,Mier1,ENSMUSG00000028522,0.239739704426844,0.42437646079756,804.956172615038
Cradd,Cradd,ENSMUSG00000045867,0.239352480118935,0.615392290185435,282.476675662574
Adgrl4,Adgrl4,ENSMUSG00000039167,0.239320170106238,0.533668599406099,1330.18385673715
Rhobtb1,Rhobtb1,ENSMUSG00000019944,0.23931209099757,0.534049487512791,1232.53236153063
Cnn3,Cnn3,ENSMUSG00000053931,0.239258045725895,0.574254547320635,897.054977029006
Gin1,Gin1,ENSMUSG00000026333,0.239069345108625,0.48978829034429,211.434295361079
Etaa1,Etaa1,ENSMUSG00000016984,0.239067324277452,0.665887762002562,101.694056421569
Hnrnpa0,Hnrnpa0,ENSMUSG00000007836,0.23904939107663,0.530319473634872,1057.12447326678
Echs1,Echs1,ENSMUSG00000025465,0.239044746691646,0.369124937260916,4111.47633974023
F630040K05Rik,F630040K05Rik,ENSMUSG00000097727,0.238901077781047,0.944564999195807,6.91347975986802
9430020K01Rik,9430020K01Rik,ENSMUSG00000033960,0.238852086323276,0.398118936652422,1673.43046519143
Gm45322,Gm45322,ENSMUSG00000110051,0.238847410957348,0.867982083039193,38.4259425692349
Mob4,Mob4,ENSMUSG00000025979,0.23883574933773,0.380598522471669,1980.89663642213
Lrrc8c,Lrrc8c,ENSMUSG00000054720,0.238765854723506,0.598533400464056,821.770735706234
Rock1,Rock1,ENSMUSG00000024290,0.238714140008472,0.26342974457747,780.027243025837
Ttbk2,Ttbk2,ENSMUSG00000090100,0.238676240954844,0.474046576426893,403.57426520681
Fam117a,Fam117a,ENSMUSG00000038893,0.23861843675006,0.694454285659717,128.70400637199
Gm17690,Gm17690,ENSMUSG00000097204,0.23854538560587,0.688666924482519,84.268106075654
Zc3h11a,Zc3h11a,ENSMUSG00000102976,0.238479646307446,0.445970498269033,354.298678728808
Ppp4r2,Ppp4r2,ENSMUSG00000052144,0.238474273565132,0.315972976138507,2493.80174992282
Pafah1b2,Pafah1b2,ENSMUSG00000003131,0.238457454444741,0.249274749688515,765.705915431228
Gm527,Gm527,ENSMUSG00000047227,0.238369427263188,0.859244296377877,37.3774386423199
Gda,Gda,ENSMUSG00000058624,0.238226740166316,0.533233321984293,464.422691624269
Gm14634,Gm14634,ENSMUSG00000085891,0.238168607853798,0.889156435382545,19.3536365869721
Kcnma1,Kcnma1,ENSMUSG00000063142,0.238167729536627,0.591996924994137,1200.41972688297
Hist1h3g,Hist1h3g,ENSMUSG00000099517,0.238061318392887,0.962449312979094,3.36764248060754
Stx7,Stx7,ENSMUSG00000019998,0.237906242286176,0.142605433532277,1251.91486318677
Isg20,Isg20,ENSMUSG00000039236,0.237871161396813,0.834269680500886,51.026311167623
Ccdc85a,Ccdc85a,ENSMUSG00000032878,0.237780173833917,0.564314614396503,356.133048255418
Aplp2,Aplp2,ENSMUSG00000031996,0.237756599730848,0.224580288514587,10178.7494585894
Uros,Uros,ENSMUSG00000030979,0.237664765689725,0.125352243650501,810.93834462002
Yes1,Yes1,ENSMUSG00000014932,0.237651743143859,0.604318545547963,477.70780512256
Gm26869,Gm26869,ENSMUSG00000097879,0.237605730602105,0.915192677549857,12.5681654647037
Gpr153,Gpr153,ENSMUSG00000042804,0.237323869846589,0.590546083316809,301.547194351834
Trim59,Trim59,ENSMUSG00000034317,0.237279657470577,0.89933161362162,21.6101885868428
Cpxm2,Cpxm2,ENSMUSG00000030862,0.237130374597608,0.540979496245213,767.210398649916
Ezh2,Ezh2,ENSMUSG00000029687,0.237108122046726,0.550152967685674,210.537733038794
Gm10814,Gm10814,ENSMUSG00000097404,0.237012317223118,0.78293684195331,58.8229703724317
Gfpt1,Gfpt1,ENSMUSG00000029992,0.236905861625994,0.469780631924414,2096.22719498813
Abcc5,Abcc5,ENSMUSG00000022822,0.236901969888281,0.128750834792503,3225.10773406715
Nup133,Nup133,ENSMUSG00000039509,0.236701394718664,0.136141658756084,1250.13420671831
Scarb2,Scarb2,ENSMUSG00000029426,0.236556568471097,0.129208700522603,5742.43087179177
A230103L15Rik,A230103L15Rik,ENSMUSG00000109122,0.236524124307626,0.967457620451152,2.66633981074148
Nudt7,Nudt7,ENSMUSG00000031767,0.236494217612413,0.320234311196356,901.213988832237
Tpmt,Tpmt,ENSMUSG00000021376,0.236489726442131,0.748519338951301,84.11675540936
Ank2,Ank2,ENSMUSG00000032826,0.236351789717221,0.302606069781631,2575.33111915679
C920009B18Rik,C920009B18Rik,ENSMUSG00000097352,0.236241402068309,0.881818813766725,17.8297375646228
Maoa,Maoa,ENSMUSG00000025037,0.236224127532787,0.480344317099853,583.404608442644
Asb16,Asb16,ENSMUSG00000034768,0.235907065650658,0.208002003754814,4579.1789890282
Rnf2,Rnf2,ENSMUSG00000026484,0.235818568953225,0.381938038854995,724.992838739123
Agtr1a,Agtr1a,ENSMUSG00000049115,0.235706082774068,0.739189996570146,147.483741016835
Bloc1s6,Bloc1s6,ENSMUSG00000005804,0.235698750305568,0.139260975395907,842.65417545611
Arf2,Arf2,ENSMUSG00000062421,0.235657265767353,0.201460402938633,933.164752909867
Lrrk1,Lrrk1,ENSMUSG00000015133,0.235451844073117,0.549247400549129,399.484090022466
Slc1a2,Slc1a2,ENSMUSG00000005089,0.235379341505901,0.936012343142296,7.39354555019858
Brms1l,Brms1l,ENSMUSG00000012076,0.2353439519743,0.185607216484252,844.763411304114
Gm20517,Gm20517,ENSMUSG00000023984,0.235122541934227,0.917742063392136,12.124551089933
Gpsm2,Gpsm2,ENSMUSG00000027883,0.235101648568579,0.716112216343124,108.358933608
Smad1,Smad1,ENSMUSG00000031681,0.235050057718858,0.525050652128219,463.767172063292
Tmed8,Tmed8,ENSMUSG00000034111,0.235007732065277,0.741740208755123,182.003033447362
Bche,Bche,ENSMUSG00000027792,0.234871519490074,0.734208194946865,261.573516926166
Chmp4c,Chmp4c,ENSMUSG00000027536,0.234862611970706,0.811948940998843,44.1670230517534
Neu2,Neu2,ENSMUSG00000079434,0.234812476107648,0.549247400549129,748.159516643678
Scamp1,Scamp1,ENSMUSG00000021687,0.234807938110831,0.36878997505968,1103.63779189828
Akap17b,Akap17b,ENSMUSG00000059708,0.234755746155484,0.484511939447436,215.478407766108
Cxx1a,Cxx1a,ENSMUSG00000067925,0.234637709633155,0.427151549630113,280.667087884965
Ms4a4d,Ms4a4d,ENSMUSG00000024678,0.234613519132153,0.559686010000755,175.389194839536
Atp6v0a1,Atp6v0a1,ENSMUSG00000019302,0.234524306138639,0.373240558845925,4262.85570667853
Rpsa-ps10,Rpsa-ps10,ENSMUSG00000047676,0.234500895727736,0.945550338211394,5.05579580657479
Arntl2,Arntl2,ENSMUSG00000040187,0.234448463056551,0.767929105112832,78.6605638319468
Serpinf1,Serpinf1,ENSMUSG00000000753,0.234447849628854,0.280690881752941,2994.81919303812
Ido1,Ido1,ENSMUSG00000031551,0.234290646553282,0.935468759474058,8.59360766957856
Acads,Acads,ENSMUSG00000029545,0.234268516536196,0.137562877238337,3844.64481703821
G530011O06Rik,G530011O06Rik,ENSMUSG00000072844,0.234183277031553,0.926622015625841,34.6401469758884
Ager,Ager,ENSMUSG00000015452,0.234133631131696,0.926035439796391,9.29800474852418
Wee1,Wee1,ENSMUSG00000031016,0.234070238983989,0.738731146759453,146.609815000973
Col4a1,Col4a1,ENSMUSG00000031502,0.234041938670321,0.614253891982237,13082.346770768
Ccdc142os,Ccdc142os,ENSMUSG00000087578,0.234032915122611,0.801669135453244,49.0528418882047
Gm30948,Gm30948,ENSMUSG00000103168,0.23402778476296,0.940341241499619,7.42417685859499
Pnrc2,Pnrc2,ENSMUSG00000028675,0.234004729314513,0.176810239711008,1659.35194258478
Col22a1,Col22a1,ENSMUSG00000079022,0.233972256303253,0.385402923147997,2013.36990982797
Sept2,Sept2,ENSMUSG00000026276,0.23388920903825,0.275359826784143,3314.59090331032
Bnip3l,Bnip3l,ENSMUSG00000022051,0.233889123227833,0.317164407222887,1515.81157188844
Tmem88b,Tmem88b,ENSMUSG00000073680,0.233878874243258,0.810558447714089,42.9189308118897
Thsd7b,Thsd7b,ENSMUSG00000042581,0.233842272226051,0.914203948285586,15.9056394546214
Eif2s1,Eif2s1,ENSMUSG00000021116,0.233818606731312,0.32217744758089,1558.8407121911
Zfp945,Zfp945,ENSMUSG00000059142,0.233805577659875,0.42437646079756,303.259682344163
Tmtc3,Tmtc3,ENSMUSG00000036676,0.233663370495691,0.567792897261097,468.231262562663
Tmem56,Tmem56,ENSMUSG00000028132,0.233451785652703,0.61272826296126,2275.67065334706
Ddr2,Ddr2,ENSMUSG00000026674,0.233393326876292,0.493989851019433,1190.69988094782
Birc5,Birc5,ENSMUSG00000017716,0.233347166283468,0.921501331847532,14.5706595033574
Arf4,Arf4,ENSMUSG00000021877,0.233307203088128,0.473021176120438,1191.85428115514
Sdr42e1,Sdr42e1,ENSMUSG00000034308,0.233242633682262,0.863534339836484,31.9114978314814
Gm37315,Gm37315,ENSMUSG00000104095,0.233237760164502,0.881668577944534,19.99745620855
Igip,Igip,ENSMUSG00000110185,0.233105671869133,0.695021175773178,413.382736626167
Mcm10,Mcm10,ENSMUSG00000026669,0.233028009172101,0.924256035386074,10.6678274883423
Cep135,Cep135,ENSMUSG00000036403,0.232944749950317,0.677176502901315,101.84890300904
Vmn1r58,Vmn1r58,ENSMUSG00000078808,0.232806126653679,0.872433996174367,20.0762183067433
Slc30a7,Slc30a7,ENSMUSG00000054414,0.232628108958899,0.559435961999792,301.743842140231
Adra1d,Adra1d,ENSMUSG00000027335,0.23262717640425,0.857284632413676,24.3513871924503
Tspan2,Tspan2,ENSMUSG00000027858,0.23257659781926,0.736555648006333,419.963200896433
Sh3glb2,Sh3glb2,ENSMUSG00000026860,0.232565413944269,0.243916609142914,1011.54376300796
AW549877,AW549877,ENSMUSG00000041935,0.232529230040153,0.565533643504412,960.92608187007
BC005537,BC005537,ENSMUSG00000019132,0.232446412206992,0.247568784470048,3725.13272876738
